count_datetime,session_id,session_started,session_finished,session_total_counted,schedule_id,schedule_started,schedule_ended,gate_id,gate_label,gate_group_id,gate_group_label,person_kind_id,person_kind,segment_id,start_latitude,start_longitude,end_latitude,end_longitude
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:15,2789,8/18/15 07:00,8/18/15 07:05,33,995,8/18/15 06:00,8/18/15 18:00,2,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:20,2789,8/18/15 07:00,8/18/15 07:05,30,995,8/18/15 06:00,8/18/15 18:00,2,,313,,408,CycleTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:25,2789,8/18/15 07:00,8/18/15 07:05,6,995,8/18/15 06:00,8/18/15 18:00,3,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
8/18/15 07:25,2789,8/18/15 07:00,8/18/15 07:05,6,995,8/18/15 06:00,8/18/15 18:00,3,,313,,406,PedTo,116556,38.399425,-41.603474,38.399425,-41.603474
